[METADATA]
Parameter,Value
Total Population,30917
Total Simulation Days,7

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,2489600.00,1244800
shower,8156609.83,233951
wash_bassin,2590186.01,1281945
wash_machine,3874608.00,26907
dish_washer,4171502.96,5381635
tanque,988615.49,248643

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
51384,24.00,55.34,39.46,24.20,27.91,0.39,171.30
51385,26.00,55.40,39.17,24.20,27.82,0.39,172.98
51386,25.60,55.58,39.52,24.20,27.94,0.39,173.22
51387,26.80,55.65,39.17,24.20,28.20,0.39,174.41
51388,25.60,55.64,38.91,24.20,27.82,0.25,172.42
51389,30.40,55.64,38.98,24.10,27.66,0.25,177.03
51390,28.40,55.62,38.66,24.30,28.00,0.25,175.23
51391,28.00,55.66,38.69,24.30,27.95,0.24,174.85
51392,30.00,55.30,38.84,24.30,27.99,0.24,176.67
51393,30.80,55.26,39.37,24.30,28.28,0.24,178.26
51394,27.20,55.02,38.77,24.30,28.47,0.24,174.01
51395,28.40,55.12,38.08,24.30,28.11,0.15,174.17
51396,30.00,55.23,38.17,24.20,28.03,0.15,175.78
51397,28.80,55.14,38.53,24.30,27.86,0.15,174.78
51398,26.80,55.20,38.64,24.30,28.14,0.15,173.23
51399,28.40,55.16,38.52,24.30,28.39,0.07,174.84
51400,26.00,55.07,38.42,24.40,27.93,0.07,171.89
51401,24.00,54.98,38.46,24.40,28.11,0.07,170.02
51402,22.80,55.24,38.90,24.40,28.08,0.07,169.48
51403,24.00,55.11,38.98,24.30,28.06,0.07,170.51
51404,22.00,55.22,39.30,24.30,27.89,0.07,168.78
51405,26.00,55.22,39.11,24.50,27.91,0.07,172.81
51406,26.00,55.00,39.36,24.50,28.24,0.07,173.16
51407,25.60,55.25,39.11,24.50,28.02,0.07,172.54
51408,25.60,55.12,39.32,24.60,27.96,0.07,172.67
51409,26.40,54.94,39.67,24.50,28.15,0.07,173.72
51410,22.40,54.94,39.94,24.50,28.55,0.07,170.39
51411,24.40,55.14,40.25,24.50,28.70,0.11,173.10
51412,25.20,55.12,39.65,24.60,28.62,0.11,173.31
51413,24.80,55.20,39.74,24.60,29.08,0.11,173.53
51414,27.20,55.30,39.16,24.60,28.75,0.11,175.13
51415,30.00,55.62,39.31,24.60,28.79,0.25,178.58
51416,27.20,55.48,39.46,24.60,28.57,0.25,175.56
51417,27.20,55.51,39.89,24.60,28.65,0.25,176.10
51418,26.40,55.46,39.06,24.60,28.85,0.25,174.62
51419,25.60,55.47,39.56,24.50,29.24,0.25,174.63
51420,24.00,55.58,40.13,24.50,29.28,0.25,173.74
51421,24.40,55.38,40.31,24.50,29.31,0.25,174.15
51422,26.80,55.36,40.49,24.50,29.45,0.25,176.85
51423,30.40,55.46,40.19,24.50,29.49,0.19,180.22
51424,29.60,55.85,39.84,24.50,29.70,0.19,179.67
51425,29.60,55.55,39.73,24.50,29.37,0.19,178.95
51426,30.00,55.38,40.26,24.50,29.26,0.19,179.58
51427,25.20,55.27,40.45,24.50,28.87,0.19,174.48
51428,22.80,55.18,41.20,24.70,28.94,0.19,173.01
51429,24.00,55.39,40.68,24.70,28.83,0.19,173.79
51430,21.60,55.23,40.39,24.70,29.29,0.19,171.40
51431,23.60,54.91,40.12,24.80,28.82,0.19,172.42
51432,29.60,55.04,40.12,24.80,28.75,0.19,178.49
51433,28.80,54.99,40.88,24.80,29.01,0.35,178.83
51434,26.00,55.04,40.62,24.90,28.78,0.35,175.68
51435,27.60,55.34,40.57,24.90,28.89,0.30,177.61
51436,25.20,55.39,40.92,24.90,29.01,0.39,175.81
51437,20.80,55.36,41.19,24.90,28.86,0.39,171.51
51438,22.80,55.34,40.69,24.90,29.12,0.25,173.10
51439,26.40,55.08,41.13,24.90,29.07,0.40,176.97
51440,30.00,55.51,40.80,24.90,29.04,0.40,180.66
51441,31.20,55.48,40.50,24.90,28.68,0.40,181.16
51442,35.20,55.12,40.42,24.90,28.67,0.40,184.71
51443,34.00,54.98,40.11,24.90,28.76,0.40,183.16
51444,32.00,55.30,39.70,24.90,28.77,0.40,181.07
51445,28.40,55.30,39.30,24.90,28.86,0.40,177.16
51446,26.80,55.32,39.00,24.90,28.79,0.40,175.21
51447,24.80,55.30,39.23,24.90,28.95,0.40,173.58
51448,26.00,55.18,39.56,24.90,28.88,0.40,174.91
51449,26.40,55.18,39.49,24.90,29.04,0.40,175.41
51450,26.40,54.82,39.51,24.80,29.28,0.51,175.32
51451,27.20,54.81,39.83,24.80,29.52,0.51,176.66
51452,26.40,54.86,40.46,24.80,30.01,0.51,177.04
51453,26.00,54.85,40.48,24.80,29.87,0.51,176.50
51454,23.60,54.99,40.93,24.80,29.85,0.51,174.68
51455,25.20,55.01,40.39,24.70,30.04,0.51,175.85
51456,26.80,55.19,40.61,24.70,29.90,0.51,177.70
51457,31.20,55.32,40.96,24.80,29.96,0.51,182.75
51458,32.00,55.23,40.76,24.80,29.75,0.51,183.05
51459,33.60,55.44,41.62,24.90,29.92,0.51,185.99
51460,31.60,55.19,41.49,24.90,29.85,0.51,183.53
51461,30.80,54.93,41.16,24.90,29.82,0.51,182.11
51462,23.20,55.09,41.27,24.90,29.77,0.51,174.74
51463,23.20,55.10,41.33,24.90,29.65,0.51,174.69
51464,25.20,55.01,41.87,24.80,29.66,0.51,177.05
51465,26.80,55.03,42.28,24.80,29.39,0.51,178.80
51466,27.60,54.83,42.13,24.60,29.38,0.51,179.05
51467,30.00,55.14,41.84,24.60,29.50,0.51,181.59
51468,28.40,54.91,41.85,24.50,29.74,0.51,179.91
51469,26.80,54.91,41.88,24.50,29.64,0.51,178.24
51470,27.20,54.97,41.33,24.60,29.40,0.51,178.00
51471,27.20,55.07,41.00,24.50,29.27,0.51,177.54
51472,28.00,54.64,40.95,24.50,28.93,0.42,177.44
51473,27.20,54.79,40.43,24.50,28.81,0.42,176.15
51474,29.60,54.63,40.36,24.50,28.99,0.42,178.50
51475,30.80,54.59,40.41,24.60,29.06,0.42,179.88
51476,28.40,54.75,40.06,24.60,29.28,0.42,177.50
51477,26.00,55.19,40.05,24.60,29.39,0.42,175.66
51478,26.00,55.41,39.73,24.60,29.36,0.42,175.51
51479,25.20,55.32,39.99,24.70,29.09,0.42,174.72
51480,23.20,55.37,39.82,24.60,29.32,0.42,172.72
51481,24.40,54.97,40.16,24.60,29.25,0.42,173.80
51482,28.40,55.45,40.00,24.60,29.06,0.42,177.93
51483,27.60,55.25,40.00,24.60,29.08,0.42,176.95
51484,26.40,55.29,40.13,24.60,28.93,0.42,175.77
51485,28.00,55.02,40.20,24.60,28.92,0.42,177.16
51486,25.20,55.17,40.25,24.60,28.75,0.42,174.39
51487,24.40,55.58,39.96,24.60,28.78,0.42,173.74
51488,25.20,55.56,39.93,24.50,28.73,0.42,174.34
51489,26.00,55.63,39.64,24.50,28.91,0.42,175.10
51490,25.20,55.79,39.53,24.50,28.77,0.42,174.22
51491,27.60,56.01,39.11,24.50,29.04,0.42,176.68
51492,25.20,56.17,39.05,24.50,28.94,0.42,174.27
51493,26.80,56.07,38.95,24.40,29.30,0.42,175.93
51494,26.80,55.98,39.45,24.40,28.99,0.42,176.03
51495,28.00,55.93,39.89,24.40,29.11,0.42,177.75
51496,26.00,56.00,39.78,24.60,29.34,0.42,176.14
51497,28.40,55.96,39.57,24.60,29.58,0.42,178.53
51498,30.00,56.21,40.04,24.50,29.86,0.42,181.02
51499,30.00,56.29,39.85,24.50,30.17,0.51,181.32
51500,28.80,56.91,39.09,24.50,30.05,0.51,179.86
51501,29.60,56.53,38.77,24.40,30.78,0.51,180.58
51502,30.00,56.60,38.46,24.40,31.07,0.51,181.04
51503,26.00,56.49,38.22,24.40,30.94,0.51,176.56
51504,23.60,56.56,38.30,24.30,31.20,0.51,174.46
51505,21.60,56.40,38.57,24.30,31.13,0.51,172.50
51506,21.60,56.17,38.06,24.20,30.79,0.51,171.32
51507,20.80,56.03,37.95,24.20,30.68,0.42,170.09
51508,22.00,56.09,38.03,24.20,30.98,0.42,171.72
51509,21.60,56.19,38.13,24.20,31.08,0.42,171.62
51510,22.80,56.03,38.07,24.20,31.15,0.56,172.81
51511,24.40,56.08,38.61,24.10,31.19,0.56,174.94
51512,23.20,56.10,38.67,24.00,30.95,0.56,173.48
51513,24.00,56.27,38.63,24.00,30.43,0.66,173.99
51514,26.40,56.20,38.51,24.20,30.11,0.66,176.07
51515,26.40,56.30,38.61,24.20,30.16,0.66,176.33
51516,26.80,56.35,38.85,24.20,30.03,0.74,176.97
51517,27.20,56.56,38.66,24.20,29.53,0.74,176.88
51518,26.80,56.64,38.66,24.20,29.66,0.74,176.69
51519,26.00,56.39,38.83,24.30,29.02,0.74,175.28
51520,26.80,56.31,38.73,24.50,29.31,0.74,176.39
51521,24.40,56.21,38.93,24.50,29.16,0.74,173.93
51522,23.20,56.48,38.98,24.50,29.32,0.83,173.31
51523,23.20,56.74,39.04,24.50,28.90,0.83,173.21
51524,21.20,56.74,38.86,24.50,28.82,0.78,170.90
51525,20.80,56.61,39.00,24.50,28.97,0.59,170.47
51526,24.00,56.75,38.69,24.50,29.14,0.44,173.52
51527,28.00,56.72,38.74,24.50,29.17,0.53,177.66
51528,28.00,56.34,38.76,24.50,29.40,0.45,177.44
51529,31.60,56.23,38.78,24.50,29.47,0.45,181.03
51530,31.60,56.60,38.79,24.50,29.45,0.58,181.52
51531,32.00,56.79,38.56,24.50,29.43,0.58,181.86
51532,30.00,56.56,39.23,24.40,29.69,0.78,180.66
51533,28.00,56.31,39.48,24.30,29.64,0.78,178.51
51534,26.80,56.20,39.75,24.30,29.70,0.78,177.53
51535,27.20,56.07,40.30,24.40,29.86,0.68,178.50
51536,26.00,56.20,40.57,24.40,30.37,0.78,178.32
51537,27.20,56.44,40.64,24.40,30.44,0.78,179.91
51538,29.60,56.42,40.37,24.40,30.16,0.78,181.73
51539,29.20,56.51,40.65,24.50,29.96,0.78,181.60
51540,28.80,56.73,40.60,24.50,29.97,0.78,181.39
51541,26.40,56.83,40.86,24.50,29.89,0.78,179.27
51542,26.80,57.04,40.77,24.60,29.62,0.78,179.61
51543,25.20,56.80,40.69,24.60,29.24,0.78,177.31
51544,24.40,56.81,40.83,24.60,29.23,0.78,176.65
51545,20.40,57.06,40.96,24.60,29.16,0.78,172.95
51546,25.20,57.10,40.83,24.60,29.33,0.78,177.84
51547,22.00,57.01,40.26,24.60,29.21,0.78,173.86
51548,24.00,56.97,39.99,24.60,29.26,0.78,175.59
51549,24.00,57.18,40.06,24.60,29.18,0.78,175.80
51550,28.00,57.18,40.60,24.60,29.35,0.68,180.41
51551,28.00,57.29,40.35,24.50,29.19,0.68,180.01
51552,27.20,57.38,40.35,24.50,29.08,0.68,179.18
51553,27.20,57.20,40.46,24.60,29.14,0.55,179.15
51554,27.60,57.17,40.41,24.60,29.39,0.55,179.72
51555,26.80,57.24,40.47,24.60,29.19,0.55,178.85
51556,23.60,57.18,40.56,24.70,29.05,0.55,175.63
51557,26.00,57.04,40.32,24.60,29.11,0.55,177.62
51558,25.60,57.08,40.42,24.60,28.59,0.55,176.84
51559,26.80,56.88,40.49,24.70,28.48,0.55,177.91
51560,26.00,56.97,40.44,24.70,28.10,0.55,176.75
51561,25.60,57.07,40.04,24.70,27.89,0.55,175.84
51562,24.00,57.28,39.97,24.60,27.87,0.55,174.27
51563,22.80,57.06,40.21,24.60,27.68,0.55,172.90
51564,25.20,57.35,40.09,24.60,27.36,0.61,175.21
51565,31.60,57.44,40.11,24.50,27.27,0.61,181.52
51566,38.00,57.60,40.19,24.50,26.69,0.61,187.60
51567,38.40,57.48,40.51,24.50,26.71,0.61,188.22
51568,38.00,57.49,40.77,24.40,26.38,0.67,187.71
51569,33.20,57.41,40.20,24.40,26.80,0.47,182.48
51570,28.40,57.13,39.79,24.40,26.36,0.47,176.54
51571,22.00,57.30,39.52,24.40,26.45,0.47,170.14
51572,21.60,57.54,39.46,24.30,26.85,0.47,170.22
51573,22.00,57.49,39.06,24.30,27.45,0.47,170.76
51574,25.20,57.42,39.03,24.20,27.70,0.47,174.02
51575,24.40,57.51,39.20,24.10,27.83,0.41,173.44
51576,24.80,57.49,39.31,24.10,27.93,0.41,174.04
51577,29.20,57.69,39.79,24.10,27.90,0.41,179.09
51578,32.40,57.95,40.01,24.20,28.19,0.34,183.09
51579,29.60,58.05,39.79,24.20,28.22,0.34,180.20
51580,29.60,58.05,39.49,24.20,28.60,0.34,180.28
51581,31.20,57.96,39.62,24.20,28.51,0.34,181.83
51582,26.00,58.05,39.45,24.10,28.57,0.34,176.52
51583,23.60,57.96,39.62,24.10,29.02,0.43,174.72
51584,24.00,58.00,39.80,24.10,29.11,0.43,175.45
51585,22.80,58.10,40.08,24.10,29.08,0.34,174.50
51586,21.20,58.36,40.04,24.10,29.02,0.34,173.07
51587,24.80,57.99,39.95,24.10,29.20,0.34,176.38
51588,23.20,58.08,39.48,24.10,29.46,0.34,174.66
51589,25.60,58.11,39.15,24.10,29.68,0.34,176.99
51590,29.60,57.89,39.33,24.10,29.63,0.47,181.02
51591,31.60,58.30,38.90,24.10,29.64,0.47,183.01
51592,33.60,58.05,39.15,24.00,29.92,0.66,185.37
51593,36.80,58.19,38.97,24.00,30.01,0.66,188.63
51594,32.80,58.08,38.86,24.00,30.18,0.66,184.57
51595,30.80,58.26,38.51,24.00,30.06,0.66,182.29
51596,28.40,58.01,38.56,23.90,30.33,0.66,179.86
51597,24.80,58.06,37.68,23.90,30.68,0.66,175.78
51598,24.00,58.06,38.06,23.90,30.93,0.66,175.61
51599,24.40,58.27,38.50,23.70,31.02,0.51,176.40
51600,25.60,58.54,38.91,23.80,31.55,0.33,178.73
51601,26.00,58.48,39.34,23.60,31.31,0.33,179.06
51602,24.00,58.36,38.99,23.60,30.84,0.33,176.12
51603,25.60,58.22,38.97,23.70,30.61,0.38,177.48
51604,26.80,58.49,38.62,23.90,30.74,0.38,178.93
51605,25.60,58.74,39.03,23.90,30.43,0.25,177.96
51606,26.40,58.80,39.43,23.80,30.68,0.25,179.37
51607,26.80,58.60,39.34,23.80,30.56,0.25,179.36
51608,24.80,58.46,39.34,23.80,30.48,0.25,177.14
51609,26.80,58.52,39.65,23.80,30.86,0.25,179.89
51610,27.20,58.66,39.30,23.80,30.67,0.25,179.89
51611,27.20,58.68,38.95,23.80,30.33,0.25,179.21
51612,27.60,58.63,39.03,23.70,30.18,0.25,179.39
51613,25.60,58.83,38.78,23.80,29.97,0.25,177.24
51614,23.60,58.95,38.65,23.80,29.64,0.25,174.88
51615,24.80,58.96,39.16,23.90,29.87,0.25,176.95
51616,22.00,59.22,39.01,23.90,29.46,0.25,173.84
51617,22.00,59.32,38.86,23.90,29.24,0.25,173.57
51618,25.20,59.31,39.08,23.90,29.12,0.25,176.86
51619,22.80,59.20,39.16,24.00,29.22,0.25,174.63
51620,22.40,59.29,39.22,23.90,29.34,0.25,174.40
51621,27.60,59.39,38.94,24.00,29.41,0.25,179.59
51622,25.60,59.52,38.67,24.00,29.48,0.25,177.52
51623,23.60,59.39,38.34,24.00,29.17,0.25,174.75
51624,26.40,59.52,38.28,24.00,28.85,0.25,177.31
51625,26.40,59.28,38.26,24.00,29.06,0.25,177.25
51626,23.20,59.14,38.72,23.80,29.42,0.25,174.53
51627,26.00,59.13,38.65,23.80,29.64,0.35,177.57
51628,27.60,59.23,39.00,23.80,29.80,0.35,179.78
51629,27.20,59.21,38.98,23.80,29.62,0.35,179.16
51630,26.80,59.40,38.97,23.80,29.72,0.35,179.04
51631,26.80,59.51,39.00,23.80,29.45,0.35,178.91
51632,26.40,59.56,39.34,23.80,29.54,0.35,178.99
51633,24.80,59.36,39.01,23.80,29.77,0.35,177.10
51634,26.00,59.37,38.55,23.90,29.66,0.35,177.83
51635,24.40,59.58,38.45,23.90,29.70,0.46,176.49
51636,27.60,59.76,38.04,24.00,29.36,0.46,179.22
51637,29.20,59.69,38.13,24.00,29.62,0.46,181.10
51638,28.80,59.54,37.87,24.00,29.15,0.46,179.82
51639,26.80,59.36,37.76,24.00,29.03,0.46,177.41
51640,30.40,59.39,37.99,24.00,29.09,0.46,181.32
51641,26.80,59.62,38.47,24.00,29.23,0.46,178.58
51642,26.00,59.54,38.30,24.00,29.38,0.46,177.68
51643,27.60,59.53,38.23,24.00,29.25,0.46,179.07
51644,30.00,59.47,38.59,24.00,28.76,0.46,181.28
51645,26.80,59.57,38.34,24.00,28.20,0.46,177.38
51646,28.40,59.50,38.19,23.90,28.05,0.46,178.50
51647,29.60,59.42,37.97,24.00,28.14,0.46,179.58
51648,30.40,59.71,38.40,24.00,28.29,0.46,181.25
51649,29.60,60.02,38.90,24.00,28.46,0.46,181.43
51650,32.40,59.79,39.35,24.00,28.39,0.46,184.40
51651,31.20,59.89,39.72,24.00,28.22,0.46,183.48
51652,30.00,60.04,39.85,23.90,28.30,0.46,182.55
51653,26.80,60.11,39.27,24.00,28.60,0.46,179.23
51654,30.80,60.08,39.86,24.00,28.34,0.46,183.54
51655,27.60,60.04,40.41,24.00,28.30,0.46,180.81
51656,28.00,60.14,39.86,24.10,28.02,0.40,180.51
51657,29.60,60.30,39.80,24.10,27.87,0.40,182.07
51658,32.00,60.26,39.79,24.10,27.97,0.40,184.52
51659,28.40,60.27,39.79,24.20,27.80,0.40,180.86
51660,29.60,60.19,40.03,24.20,27.85,0.29,182.16
51661,29.20,60.19,39.85,24.20,28.27,0.29,182.00
51662,26.40,60.31,39.96,24.20,28.27,0.29,179.43
51663,24.80,60.17,40.10,24.20,28.33,0.29,177.90
51664,25.20,60.35,40.00,24.20,28.48,0.29,178.52
51665,24.40,60.51,39.55,24.20,28.28,0.29,177.24
51666,23.20,60.71,39.23,24.20,27.82,0.29,175.45
51667,23.60,60.31,39.04,24.20,28.06,0.29,175.51
51668,25.20,60.18,38.64,24.20,27.75,0.29,176.25
51669,25.60,60.22,39.12,24.30,28.35,0.29,177.88
51670,26.80,60.40,39.02,24.30,28.27,0.29,179.09
51671,29.20,60.42,39.25,24.30,28.25,0.45,181.87
51672,29.20,60.26,39.13,24.30,28.55,0.45,181.89
51673,26.80,59.85,38.84,24.20,28.80,0.45,178.94
51674,26.00,59.81,38.47,24.20,28.81,0.45,177.73
51675,25.20,60.07,38.32,24.20,28.97,0.45,177.21
51676,24.00,60.02,38.87,24.30,29.24,0.45,176.88
51677,24.80,60.12,38.75,24.30,29.63,0.45,178.05
51678,28.80,60.12,38.19,24.30,29.46,0.45,181.31
51679,28.00,60.21,37.88,24.30,29.41,0.45,180.24
51680,28.00,60.60,37.87,24.30,29.47,0.53,180.77
51681,26.80,60.55,37.88,24.40,29.46,0.53,179.62
51682,28.00,60.27,36.96,24.40,29.66,0.53,179.82
51683,27.60,60.09,37.10,24.40,29.75,0.53,179.48
51684,28.80,60.07,37.94,24.40,29.92,0.65,181.78
51685,29.20,59.98,37.81,24.50,29.81,0.65,181.95
51686,28.40,59.86,37.70,24.50,29.63,0.65,180.73
51687,26.80,59.42,37.72,24.50,29.93,0.73,179.10
51688,22.40,59.37,37.87,24.50,30.26,0.73,175.14
51689,21.20,59.38,37.63,24.50,30.10,0.74,173.55
51690,21.60,59.28,37.95,24.50,30.04,0.74,174.12
51691,25.20,59.11,37.69,24.50,30.40,0.74,177.64
51692,23.20,59.20,37.75,24.60,30.29,0.74,175.79
51693,25.60,59.02,38.18,24.60,30.11,0.74,178.26
51694,28.40,59.33,38.02,24.50,29.88,0.74,180.87
51695,28.40,59.62,38.04,24.60,29.42,0.74,180.82
51696,28.40,59.55,38.04,24.60,29.44,0.74,180.77
51697,30.00,59.81,38.04,24.70,29.37,0.74,182.66
51698,28.00,59.91,37.87,24.70,29.12,0.74,180.35
51699,25.60,59.79,37.35,24.80,29.40,0.66,177.59
51700,23.20,59.53,37.51,24.80,28.67,0.66,174.37
51701,23.60,59.57,37.65,24.90,29.01,0.66,175.39
51702,23.20,59.68,37.43,24.90,28.98,0.45,174.64
51703,23.20,59.33,38.27,24.90,28.95,0.57,175.23
51704,24.40,59.52,38.10,24.90,28.81,0.57,176.30
51705,26.80,59.53,37.67,24.90,29.19,0.57,178.66
51706,24.40,59.59,37.74,24.90,29.44,0.57,176.64
51707,27.60,59.82,38.18,24.90,29.55,0.57,180.62
51708,30.80,59.87,37.98,24.90,29.47,0.57,183.59
51709,28.80,60.06,38.28,24.80,29.56,0.57,182.08
51710,27.60,60.23,38.23,24.80,29.37,0.57,180.80
51711,28.00,60.23,38.60,24.80,29.21,0.57,181.42
51712,28.80,60.40,38.50,24.90,28.81,0.57,181.98
51713,26.80,60.58,38.37,24.80,28.75,0.57,179.87
51714,27.20,60.12,39.03,24.80,28.54,0.57,180.26
51715,30.80,59.99,38.66,24.80,28.67,0.49,183.42
51716,33.20,60.13,38.50,24.80,28.82,0.49,185.94
51717,31.60,60.07,38.71,24.80,28.63,0.49,184.30
51718,33.60,60.03,38.80,24.80,28.99,0.49,186.71
51719,34.00,59.96,39.23,24.80,29.06,0.49,187.53
51720,31.60,59.88,40.11,24.80,28.95,0.49,185.82
51721,31.20,59.72,39.75,24.80,28.83,0.49,184.78
51722,28.40,59.67,40.41,24.90,29.11,0.49,182.97
51723,27.60,59.68,40.34,25.10,29.26,0.49,182.47
51724,28.00,59.72,39.78,25.10,29.80,0.49,182.89
51725,27.60,59.66,39.68,25.10,29.73,0.49,182.26
51726,25.20,59.56,39.70,25.10,30.14,0.36,180.07
51727,27.60,59.53,40.01,25.10,30.32,0.48,183.05
51728,27.20,59.38,39.90,25.00,29.98,0.48,181.94
51729,26.40,59.52,39.53,25.00,30.11,0.40,180.96
51730,25.60,59.55,39.21,25.00,29.69,0.40,179.44
51731,28.00,59.70,38.83,25.10,29.52,0.40,181.55
51732,28.00,59.61,39.08,25.00,29.53,0.40,181.62
51733,27.60,59.29,38.91,25.00,29.62,0.40,180.81
51734,28.80,59.32,38.76,25.00,29.62,0.48,181.98
51735,27.20,59.32,38.87,24.90,29.75,0.48,180.52
51736,25.20,59.26,38.36,24.90,29.38,0.32,177.41
51737,24.80,59.55,37.80,24.80,29.28,0.32,176.55
51738,25.60,59.90,37.71,24.80,29.74,0.32,178.07
51739,26.40,59.98,38.05,24.80,29.78,0.32,179.33
51740,28.80,59.96,38.14,24.90,29.94,0.38,182.12
51741,30.80,60.08,37.70,25.00,29.97,0.38,183.94
51742,30.00,60.11,38.03,25.00,29.88,0.38,183.40
51743,29.20,60.53,37.67,25.00,30.31,0.38,183.09
51744,32.00,60.46,37.35,25.00,29.97,0.38,185.16
51745,33.60,60.56,37.47,25.00,30.30,0.38,187.31
51746,32.00,60.71,37.60,25.10,30.37,0.45,186.23
51747,33.60,60.91,37.59,25.10,30.21,0.45,187.85
51748,35.60,60.68,37.41,25.10,30.27,0.45,189.52
51749,33.20,60.66,37.18,25.20,30.05,0.45,186.73
51750,31.20,60.63,36.90,25.20,29.86,0.45,184.24
51751,32.40,60.61,37.06,25.10,29.60,0.45,185.21
51752,30.80,60.34,37.10,25.10,29.79,0.46,183.59
51753,28.80,60.42,37.38,25.20,29.85,0.46,182.12
51754,25.20,60.26,36.97,25.20,29.85,0.46,177.94
51755,27.20,60.15,37.10,25.20,30.15,0.46,180.26
51756,26.00,60.23,37.09,25.20,30.37,0.46,179.36
51757,28.00,60.15,37.63,25.20,30.48,0.54,181.99
51758,28.00,60.15,38.15,25.10,30.49,0.63,182.52
51759,31.20,59.95,38.43,25.10,30.92,0.68,186.27
51760,29.20,60.26,38.42,25.10,30.54,0.68,184.20
51761,31.20,60.34,38.69,25.20,30.42,0.73,186.58
51762,29.20,60.35,38.98,25.20,29.92,0.82,184.47
51763,28.40,60.37,38.99,25.20,29.87,0.82,183.64
51764,27.20,60.65,39.07,25.20,29.82,0.72,182.66
51765,26.40,60.45,39.18,25.20,29.85,0.72,181.79
51766,25.60,60.42,38.52,25.20,29.79,0.72,180.24
51767,24.80,60.42,38.31,25.20,29.81,0.72,179.25
51768,25.20,60.28,38.54,25.20,29.82,0.73,179.77
51769,23.60,60.46,38.45,25.20,29.83,0.73,178.27
51770,23.60,60.60,38.86,25.20,29.73,0.73,178.71
51771,22.00,60.72,38.76,25.20,29.86,0.73,177.28
51772,23.60,60.80,38.76,25.30,29.89,0.65,179.00
51773,23.60,61.04,38.39,25.30,29.88,0.65,178.85
51774,26.40,61.13,38.22,25.30,29.48,0.70,181.22
51775,26.00,60.83,38.76,25.40,29.59,0.75,181.33
51776,27.60,61.01,39.08,25.40,29.52,0.75,183.36
51777,29.60,60.88,39.24,25.50,29.55,0.75,185.52
51778,28.00,60.85,39.10,25.50,29.57,0.75,183.77
51779,28.80,60.92,39.15,25.50,29.78,0.75,184.89
51780,32.40,60.79,38.80,25.50,29.46,0.75,187.69
51781,32.00,60.98,39.32,25.50,29.71,0.75,188.25
51782,30.80,61.09,39.72,25.50,30.11,0.63,187.85
51783,33.20,61.30,39.75,25.50,30.32,0.63,190.69
51784,31.60,61.47,39.74,25.50,30.50,0.63,189.44
51785,30.00,61.32,40.01,25.50,30.49,0.63,187.94
51786,28.80,61.68,40.01,25.60,30.48,0.63,187.20
51787,26.40,61.89,40.14,25.70,30.54,0.54,185.22
51788,24.80,61.87,39.85,25.70,30.81,0.71,183.73
51789,24.00,61.86,39.89,25.70,30.84,0.71,183.00
51790,23.20,61.86,39.67,25.70,30.36,0.71,181.51
51791,24.40,61.83,39.71,25.70,30.51,0.71,182.85
51792,27.60,61.66,39.24,25.70,30.30,0.71,185.21
51793,29.20,61.61,39.45,25.70,30.23,0.71,186.90
51794,29.20,61.80,39.62,25.80,30.37,0.71,187.50
51795,27.20,61.63,39.49,25.60,30.01,0.71,184.65
51796,26.80,61.45,39.28,25.60,30.05,0.71,183.90
51797,25.20,61.70,39.44,25.70,30.23,0.71,182.97
51798,24.80,61.63,38.91,25.70,30.03,0.71,181.78
51799,24.40,61.55,38.55,25.80,30.12,0.71,181.14
51800,24.00,61.83,38.65,25.80,30.51,0.71,181.50
51801,25.60,61.94,38.73,25.80,31.07,0.71,183.84
51802,23.20,61.89,38.65,25.80,30.63,0.71,180.88
51803,21.60,62.01,38.71,25.90,30.49,0.71,179.41
51804,20.00,61.90,38.64,25.90,30.40,0.71,177.54
51805,23.60,61.50,39.06,25.80,30.07,0.71,180.74
51806,22.00,61.26,39.24,25.90,30.38,0.83,179.61
51807,25.20,61.16,39.36,25.90,30.41,0.83,182.85
51808,26.80,60.97,39.56,25.80,30.10,0.83,184.06
51809,28.00,60.97,39.03,25.80,30.31,0.83,184.94
51810,27.20,60.91,39.22,25.80,30.52,0.93,184.58
51811,29.20,60.77,38.77,26.00,30.79,0.93,186.44
51812,28.80,60.94,38.69,26.10,30.45,0.93,185.91
51813,28.00,60.85,38.96,26.10,30.78,0.93,185.62
51814,26.80,61.06,39.35,26.10,30.89,0.93,185.13
51815,27.20,60.66,39.11,26.10,31.10,0.93,185.09
51816,24.00,60.79,39.18,26.10,31.23,0.93,182.23
51817,23.20,60.88,39.74,26.20,31.86,0.76,182.64
51818,23.20,60.91,39.78,26.10,31.74,0.76,182.49
51819,28.00,60.85,39.72,26.10,31.34,0.76,186.78
51820,26.40,60.85,39.99,26.20,31.09,0.76,185.28
51821,28.00,61.05,39.86,26.20,31.32,0.63,187.06
51822,28.40,60.88,40.42,26.20,31.29,0.63,187.82
51823,29.60,61.02,40.03,26.20,31.45,0.63,188.93
51824,27.60,61.13,40.36,26.20,31.69,0.63,187.61
51825,28.00,60.82,39.92,26.30,31.62,0.63,187.29
51826,28.40,60.94,40.02,26.30,31.73,0.63,188.02
51827,28.80,60.97,39.79,26.30,31.62,0.63,188.12
51828,30.00,60.91,39.74,26.40,31.65,0.63,189.33
