[METADATA]
Parameter,Value
Total Population,155367
Total Simulation Days,1

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,4050448.42,892956
shower,5854537.88,167885
wash_bassin,1855011.21,919179
wash_machine,2773152.00,19258
dish_washer,2992687.47,3862989
tanque,708924.69,178650

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
28449,61.53,168.32,38.25,47.40,30.40,23.04,368.95
28450,61.61,168.32,38.27,47.50,30.25,22.68,368.63
28451,61.82,167.97,38.48,47.40,30.12,22.90,368.69
28452,62.16,167.92,38.13,47.30,30.58,23.05,369.15
28453,61.87,167.60,38.50,47.40,30.49,22.78,368.64
28454,61.61,167.51,38.37,47.40,29.95,21.78,366.63
28455,61.70,167.14,37.95,47.30,29.83,21.83,365.75
28456,61.53,167.10,38.33,47.20,30.10,21.66,365.93
28457,61.53,166.84,38.53,47.20,30.21,21.41,365.72
28458,61.82,166.66,38.78,47.20,29.94,21.58,365.98
28459,61.61,166.81,38.72,47.20,29.97,21.78,366.10
28460,61.91,166.83,38.84,47.10,29.88,21.76,366.32
28461,61.61,166.86,39.49,47.20,30.17,21.65,366.98
28462,61.61,166.46,39.43,47.20,30.34,21.93,366.98
28463,61.40,166.47,39.56,46.90,30.50,21.26,366.09
28464,61.11,166.88,39.59,46.90,30.55,20.64,365.68
28465,61.11,166.80,39.41,47.00,30.98,20.72,366.01
28466,61.19,166.29,39.45,47.00,31.17,20.91,366.02
28467,61.57,165.65,39.06,47.00,31.02,20.71,365.01
28468,61.40,165.61,39.74,47.20,31.24,20.99,366.18
28469,60.77,165.22,39.66,47.20,31.27,21.60,365.72
28470,60.94,165.06,39.81,47.10,31.46,21.72,366.09
28471,60.86,165.28,39.71,47.10,31.02,21.47,365.43
28472,60.73,165.10,39.33,47.10,31.25,21.51,365.03
28473,60.73,165.29,39.11,47.00,31.23,21.03,364.39
28474,60.65,164.95,38.95,46.90,31.13,20.70,363.28
28475,60.82,164.75,39.03,46.90,31.13,19.93,362.55
28476,60.52,165.08,38.89,46.90,31.25,19.76,362.40
28477,60.44,165.04,39.20,47.00,30.78,19.75,362.20
28478,60.23,165.02,39.02,47.10,31.04,20.12,362.52
28479,60.35,165.23,39.28,47.10,30.62,20.17,362.74
28480,60.06,165.40,38.97,47.10,30.56,20.01,362.10
28481,60.02,164.83,38.96,47.10,30.74,20.28,361.93
28482,60.06,165.16,38.77,47.10,30.44,20.68,362.22
28483,59.89,164.97,38.46,47.20,30.40,20.93,361.86
28484,60.02,165.12,38.70,47.10,30.02,20.99,361.94
28485,59.98,165.18,38.47,47.10,29.66,21.17,361.55
28486,59.56,165.13,38.08,47.10,29.51,20.84,360.21
28487,59.64,165.30,38.31,47.10,29.22,21.12,360.69
28488,59.30,165.43,37.55,47.10,29.03,21.64,360.06
28489,58.88,165.19,37.64,47.10,29.27,21.47,359.55
28490,59.01,165.43,37.33,47.10,29.73,21.34,359.96
28491,58.55,165.47,38.05,47.20,29.45,21.13,359.85
28492,58.55,164.84,37.83,47.30,29.05,20.77,358.34
28493,58.30,164.60,38.05,47.30,29.10,21.04,358.38
28494,58.34,164.23,37.71,47.20,28.88,20.87,357.22
28495,58.30,164.46,37.82,47.20,28.66,21.22,357.65
28496,58.55,163.98,37.72,47.20,28.91,21.05,357.41
28497,58.38,164.03,37.66,47.20,29.45,21.67,358.39
28498,58.00,163.99,37.77,47.20,29.35,21.07,357.37
28499,58.34,163.66,37.75,47.30,29.47,20.35,356.86
28500,58.42,163.69,38.10,47.40,29.64,20.61,357.86
28501,58.51,163.99,38.21,47.50,29.63,21.07,358.91
28502,58.46,164.17,38.00,47.40,29.30,20.99,358.32
28503,58.63,163.90,38.20,47.40,29.31,20.65,358.09
28504,58.42,163.35,38.70,47.50,29.39,20.30,357.67
28505,58.38,163.61,38.54,47.50,29.19,19.98,357.19
28506,58.46,162.91,38.51,47.50,29.25,20.06,356.70
28507,58.00,163.16,38.10,47.50,29.12,20.03,355.91
28508,57.62,163.70,38.15,47.40,29.37,20.26,356.50
28509,57.46,164.07,38.32,47.30,29.36,20.20,356.71
28510,57.46,163.86,38.21,47.20,29.47,20.12,356.31
28511,57.67,163.87,38.54,47.10,29.13,20.46,356.76
28512,57.33,163.91,38.89,47.10,29.41,20.30,356.95
28513,57.12,163.86,38.55,47.00,29.04,20.40,355.98
28514,57.33,164.11,38.93,47.00,28.55,20.83,356.76
28515,57.62,163.75,38.54,47.00,28.37,20.61,355.89
28516,57.20,164.05,37.98,47.00,28.70,21.09,356.02
28517,57.41,164.00,38.12,47.00,28.58,21.14,356.25
28518,57.29,163.48,37.94,47.00,28.59,21.47,355.77
28519,57.92,163.44,38.20,47.10,28.41,21.24,356.30
28520,58.13,163.94,38.56,47.10,28.25,21.61,357.60
28521,58.21,163.94,38.71,47.20,28.12,21.47,357.66
28522,58.25,163.55,38.64,47.20,28.30,21.23,357.17
28523,58.04,163.14,38.40,47.10,28.43,21.65,356.77
28524,58.09,162.65,38.15,47.10,28.37,21.88,356.23
28525,57.88,162.70,38.23,47.10,28.14,22.14,356.19
28526,57.58,163.09,38.04,47.10,28.05,22.49,356.35
28527,57.71,163.02,38.68,47.10,27.91,22.65,357.06
28528,57.46,162.45,39.03,47.00,27.99,22.61,356.54
28529,57.67,162.24,39.30,46.70,27.95,22.35,356.21
28530,57.16,161.99,39.79,46.70,28.08,22.82,356.55
28531,57.12,162.31,39.95,46.70,27.78,22.68,356.53
28532,57.50,161.98,39.92,46.70,28.03,22.35,356.49
28533,57.79,161.92,40.08,46.80,28.33,22.27,357.20
28534,58.04,162.03,39.94,46.70,28.13,22.93,357.78
28535,57.96,161.67,40.20,46.80,28.26,23.27,358.16
28536,57.62,161.40,40.41,46.70,28.39,23.43,357.95
28537,57.71,161.40,40.93,46.70,28.42,23.21,358.37
28538,57.79,161.52,40.70,46.60,28.52,23.04,358.17
28539,58.17,160.52,40.61,46.60,28.37,22.48,356.76
28540,57.67,160.13,40.94,46.50,28.91,22.46,356.59
28541,57.79,159.97,40.54,46.50,28.88,22.36,356.04
28542,57.71,159.86,40.24,46.50,28.72,21.95,354.98
28543,57.41,160.16,39.99,46.50,28.46,22.00,354.51
28544,57.33,160.34,39.71,46.40,28.40,21.78,353.96
28545,57.25,160.05,39.82,46.30,28.40,21.90,353.72
28546,57.08,160.27,39.57,46.30,28.53,22.47,354.22
28547,56.66,160.66,38.82,46.30,28.81,22.33,353.58
28548,56.78,160.35,39.06,46.30,28.87,22.77,354.14
28549,56.83,160.18,38.99,46.30,29.30,22.47,354.05
28550,56.91,160.07,38.70,46.30,29.45,22.12,353.55
28551,56.83,159.91,38.25,46.30,29.39,21.81,352.48
28552,57.12,159.94,38.57,46.30,29.33,21.75,353.02
28553,57.16,160.02,38.11,46.40,29.02,21.09,351.80
28554,57.29,159.55,37.85,46.40,28.72,20.61,350.42
28555,57.50,159.48,37.37,46.30,28.80,20.18,349.63
28556,57.58,159.02,37.75,46.30,28.70,19.94,349.29
28557,57.88,158.84,37.84,46.30,28.66,20.53,350.04
28558,58.04,158.83,37.77,46.30,28.61,20.92,350.47
28559,57.88,158.37,37.02,46.20,28.73,20.82,349.02
28560,57.71,158.04,36.65,46.20,28.73,20.43,347.75
28561,57.71,158.34,36.57,46.10,28.87,19.83,347.41
28562,57.62,157.98,36.33,46.00,28.96,20.44,347.34
28563,57.75,157.86,36.41,45.80,28.96,20.22,347.00
28564,57.67,157.64,36.66,45.80,28.99,20.21,346.97
28565,57.71,157.66,36.82,45.80,29.12,20.80,347.91
28566,57.58,157.52,36.23,45.90,28.99,20.72,346.95
28567,57.41,157.19,36.56,45.90,28.76,20.87,346.70
28568,57.25,157.15,36.21,45.80,28.99,20.97,346.36
28569,56.91,156.89,36.24,45.90,29.28,21.09,346.31
28570,56.91,156.92,36.20,45.90,29.25,21.39,346.57
28571,57.08,156.95,36.55,45.90,29.54,21.78,347.79
28572,56.99,156.97,36.54,45.80,29.26,21.48,347.04
28573,57.04,156.69,36.78,45.90,29.41,21.33,347.15
28574,56.62,156.64,36.34,46.00,29.24,21.55,346.39
28575,56.36,156.52,36.99,46.00,29.22,21.14,346.23
28576,56.41,156.63,37.00,45.90,29.38,20.72,346.04
28577,56.45,156.45,37.45,45.90,29.30,21.28,346.83
28578,56.53,156.78,38.00,45.90,29.45,21.28,347.94
28579,56.24,156.83,38.08,45.90,29.44,21.07,347.56
28580,56.28,157.23,38.52,45.80,29.55,21.03,348.41
28581,56.41,157.06,38.42,45.80,29.23,21.28,348.20
28582,56.62,156.93,38.35,45.70,29.41,20.50,347.49
28583,56.07,156.67,38.21,45.80,29.39,20.52,346.66
28584,56.36,156.31,37.62,45.60,29.62,20.13,345.64
28585,56.41,156.52,37.60,45.60,28.97,19.96,345.05
28586,56.62,156.27,37.06,45.60,28.59,19.65,343.78
28587,56.49,156.36,36.59,45.50,28.28,19.24,342.45
28588,56.78,156.26,36.58,45.40,28.43,18.98,342.43
28589,56.53,156.21,36.68,45.40,27.88,18.80,341.50
28590,56.62,155.97,36.54,45.40,27.59,18.70,340.83
28591,56.78,155.93,36.98,45.40,27.51,19.34,341.94
28592,56.66,156.10,36.50,45.30,27.94,19.75,342.24
28593,56.99,156.14,36.12,45.30,28.24,19.44,342.23
28594,57.33,155.56,36.17,45.40,28.76,19.29,342.51
28595,57.16,155.55,35.64,45.20,29.18,19.02,341.75
28596,57.25,155.59,35.38,45.30,29.54,19.27,342.32
28597,57.41,155.03,35.24,45.40,29.30,19.19,341.58
28598,57.25,154.80,35.82,45.40,29.14,19.23,341.64
28599,57.58,155.03,36.33,45.30,29.33,18.90,342.48
28600,57.71,155.18,36.23,45.30,29.22,18.89,342.52
28601,57.88,155.57,36.30,45.20,29.29,19.39,343.62
28602,57.83,155.75,35.94,45.20,29.08,19.49,343.28
28603,57.92,155.76,36.38,45.20,29.07,19.48,343.80
28604,57.54,155.62,35.98,45.30,29.01,19.22,342.67
28605,57.37,155.32,36.26,45.20,28.55,19.28,341.98
28606,57.58,155.50,36.19,45.20,28.78,19.58,342.83
28607,57.50,156.08,35.31,45.20,29.24,19.37,342.70
28608,57.46,155.31,35.25,45.20,29.23,19.19,341.64
28609,57.46,155.41,34.86,45.20,29.05,18.43,340.40
28610,57.79,155.29,34.85,45.10,28.91,18.05,339.99
28611,57.88,155.45,34.68,45.10,29.33,18.27,340.71
28612,57.92,155.46,34.48,45.10,29.37,19.24,341.57
28613,57.88,155.82,34.64,45.10,29.76,18.60,341.80
28614,57.71,155.91,34.65,45.10,29.62,18.61,341.61
28615,57.88,156.49,34.46,45.10,29.62,18.80,342.35
28616,57.92,156.51,34.84,45.10,29.74,19.10,343.20
28617,57.92,156.44,35.34,45.10,29.96,18.66,343.42
28618,57.92,156.54,35.24,45.20,30.06,19.35,344.31
28619,57.67,156.72,35.29,45.20,29.83,19.46,344.17
28620,57.54,157.24,35.33,45.00,29.18,18.48,342.77
28621,57.71,157.33,35.50,45.00,29.01,18.78,343.32
28622,57.50,156.82,35.62,44.90,29.08,18.76,342.67
28623,57.12,157.08,35.09,44.90,28.50,19.46,342.16
28624,57.25,157.10,35.01,44.90,28.20,19.33,341.79
28625,57.20,157.41,34.63,44.80,27.92,19.78,341.74
28626,57.62,157.84,33.66,44.80,28.38,19.97,342.27
28627,57.04,157.50,33.71,44.90,27.60,20.71,341.45
28628,56.78,157.05,34.22,44.60,27.54,20.83,341.02
28629,56.83,157.02,33.71,44.60,27.61,20.49,340.26
28630,56.70,157.38,33.47,44.40,27.45,20.61,340.00
28631,56.49,157.77,33.19,44.30,27.30,20.15,339.20
28632,56.32,157.68,32.65,44.40,26.84,20.17,338.06
28633,56.36,157.77,32.87,44.40,26.80,20.18,338.38
28634,56.53,157.52,33.20,44.30,26.86,20.11,338.52
28635,56.45,157.65,33.43,44.30,27.08,20.09,339.00
28636,56.91,157.71,34.03,44.30,27.32,20.17,340.44
28637,56.53,157.16,34.21,44.30,27.46,19.95,339.60
28638,56.45,156.90,34.40,44.20,27.34,20.18,339.47
28639,56.66,156.69,34.56,44.20,27.18,19.95,339.24
28640,56.24,156.34,35.06,44.20,27.11,20.36,339.29
28641,56.36,156.23,35.04,44.10,27.25,20.25,339.24
28642,56.20,156.01,35.11,44.10,27.38,20.42,339.21
28643,56.15,155.27,35.11,44.10,27.54,20.50,338.67
28644,56.36,155.48,35.36,44.00,27.26,20.66,339.13
28645,56.03,155.26,35.61,44.10,27.14,20.44,338.59
28646,55.78,154.70,35.73,44.10,27.37,20.55,338.23
28647,55.48,154.47,35.12,44.10,27.47,20.65,337.29
28648,55.44,154.22,35.29,44.10,27.41,20.51,336.97
28649,55.57,154.51,35.07,44.00,27.53,21.23,337.91
28650,55.73,154.43,34.98,44.00,27.65,20.90,337.69
28651,55.61,153.65,35.33,44.10,27.74,20.59,337.03
28652,55.52,153.62,35.34,44.10,27.80,20.51,336.88
28653,55.48,153.31,35.50,44.20,27.85,20.44,336.78
28654,55.40,153.32,35.31,44.20,27.88,20.69,336.79
28655,55.48,153.58,35.07,44.20,27.71,20.41,336.45
28656,55.44,153.50,35.27,44.30,27.80,20.37,336.67
28657,55.82,153.57,35.76,44.10,27.75,20.30,337.30
28658,55.65,153.74,35.45,44.10,27.99,20.53,337.46
28659,55.99,154.01,35.71,44.10,28.20,20.29,338.30
28660,55.73,153.99,35.33,44.30,27.93,20.27,337.54
28661,55.73,153.63,36.22,44.20,28.08,20.43,338.30
28662,55.52,153.12,36.21,44.20,28.25,19.86,337.16
28663,55.61,153.21,36.03,44.10,28.11,19.46,336.52
28664,55.65,153.38,36.58,44.10,27.73,19.67,337.12
28665,55.19,153.84,35.81,44.10,27.79,19.67,336.40
28666,54.98,153.94,35.29,44.00,27.98,19.86,336.04
28667,55.10,153.99,35.42,44.10,27.86,19.63,336.10
28668,55.15,154.01,35.14,44.10,27.98,20.04,336.42
28669,55.27,153.63,35.05,44.00,28.11,20.40,336.47
28670,55.52,153.58,35.17,43.90,28.30,20.07,336.54
28671,55.61,153.98,35.49,43.80,28.10,20.30,337.28
28672,55.65,154.00,35.40,43.90,27.84,20.06,336.86
28673,55.65,153.27,35.00,43.80,27.98,19.72,335.42
28674,55.36,153.29,35.39,43.80,27.88,19.08,334.80
28675,55.40,153.05,35.31,43.80,27.76,17.93,333.24
28676,55.44,152.93,35.41,43.70,27.63,17.94,333.05
28677,55.57,153.05,35.07,43.70,27.59,18.49,333.46
28678,55.48,152.95,35.17,43.80,27.64,18.30,333.35
28679,55.36,152.83,35.00,43.80,27.59,18.40,332.97
28680,55.44,153.02,34.53,43.80,27.23,18.58,332.60
28681,55.27,152.76,33.64,43.80,27.41,19.16,332.04
28682,55.40,152.63,34.21,43.80,27.36,18.65,332.05
28683,55.36,153.11,33.99,43.80,27.52,19.29,333.08
28684,55.44,153.60,34.49,43.80,27.72,19.85,334.89
28685,55.23,153.59,34.63,43.70,27.98,19.54,334.67
28686,55.44,153.32,35.02,43.80,27.90,19.63,335.10
28687,55.69,153.23,35.34,43.90,27.75,19.18,335.09
28688,55.82,153.53,35.24,44.00,27.95,18.78,335.33
28689,55.73,153.56,34.97,44.00,27.63,18.52,334.41
28690,55.36,153.67,34.45,44.00,27.37,18.58,333.43
28691,55.86,153.60,34.59,44.00,27.64,18.39,334.09
28692,55.86,153.55,34.31,43.80,27.74,18.27,333.52
28693,56.24,153.71,34.34,43.70,27.89,18.07,333.96
28694,56.49,154.01,33.89,43.60,27.84,17.90,333.73
28695,56.57,154.09,34.12,43.70,27.87,17.86,334.21
28696,56.62,154.67,34.18,43.70,27.82,17.83,334.81
28697,56.66,154.71,34.13,43.50,28.04,18.24,335.27
28698,56.74,154.81,34.52,43.50,28.23,18.16,335.95
28699,56.57,154.25,34.90,43.70,28.23,18.60,336.26
28700,56.53,153.46,35.15,43.70,27.73,18.68,335.26
28701,56.07,153.73,35.38,43.60,27.48,18.28,334.54
28702,56.24,154.04,35.51,43.70,27.59,18.15,335.22
28703,56.11,154.10,35.57,43.70,27.73,17.99,335.19
28704,56.36,153.84,35.76,43.70,27.67,17.94,335.28
28705,56.20,153.65,35.52,43.70,27.65,17.88,334.59
28706,56.03,154.03,35.56,43.90,27.49,17.50,334.50
28707,55.57,153.47,35.63,43.80,27.60,17.46,333.53
28708,55.27,154.12,36.18,43.60,28.18,18.00,335.35
28709,55.27,154.35,36.11,43.50,28.11,18.16,335.49
28710,55.27,154.17,35.83,43.50,28.08,18.09,334.94
28711,55.15,154.25,35.81,43.40,28.09,18.15,334.86
28712,55.19,154.21,35.92,43.30,27.82,18.05,334.49
28713,55.15,154.10,35.70,43.30,27.73,18.11,334.09
28714,55.44,154.16,35.47,43.30,27.50,18.30,334.17
28715,55.27,153.97,35.46,43.30,27.61,18.26,333.87
28716,54.98,154.18,35.65,43.30,28.17,18.15,334.42
28717,54.68,154.46,35.96,43.20,27.98,17.95,334.23
28718,54.39,154.56,35.99,43.20,27.87,17.69,333.70
28719,54.10,154.86,35.66,43.20,28.21,17.34,333.37
28720,53.93,154.58,35.04,43.20,28.21,17.21,332.16
28721,53.76,154.77,34.58,43.30,28.28,17.55,332.24
28722,53.97,154.65,35.28,43.20,28.42,17.50,333.03
28723,54.05,154.57,34.87,43.20,28.43,17.56,332.68
28724,54.01,154.59,35.03,43.20,28.51,17.19,332.54
28725,54.18,154.59,34.87,43.20,28.77,17.69,333.29
28726,54.31,155.17,34.71,43.20,28.36,17.58,333.34
28727,54.26,155.22,35.01,43.10,27.93,18.16,333.69
28728,54.31,155.57,34.37,43.20,27.51,18.19,333.13
28729,54.18,156.22,34.50,43.20,27.54,18.04,333.68
28730,54.01,155.97,35.15,43.20,27.53,17.77,333.63
28731,54.05,155.56,34.34,43.20,27.76,17.93,332.84
28732,54.35,155.51,34.41,43.20,28.40,17.83,333.70
28733,54.39,155.14,34.44,43.20,28.36,17.41,332.93
28734,54.18,154.94,34.23,43.20,28.49,17.75,332.80
28735,54.22,154.78,34.08,43.10,28.34,17.59,332.13
28736,54.35,154.60,34.16,43.10,28.09,18.39,332.68
28737,54.26,154.59,33.82,43.10,28.19,18.12,332.08
28738,54.26,154.66,33.66,43.10,28.33,17.74,331.76
28739,54.60,154.19,34.07,43.10,28.56,17.35,331.87
28740,54.68,153.93,34.18,43.10,28.23,17.74,331.87
28741,54.68,153.83,34.55,43.00,28.22,17.71,331.99
28742,54.73,153.93,34.86,43.00,28.24,17.87,332.62
28743,54.98,153.91,34.81,43.00,28.25,18.36,333.32
28744,54.60,154.06,34.31,43.10,28.19,18.63,332.88
28745,54.81,154.06,34.12,42.90,28.03,18.71,332.63
28746,54.81,153.94,34.50,42.90,28.19,18.96,333.30
28747,54.35,153.54,34.49,42.90,28.22,19.25,332.75
28748,54.35,153.36,34.38,42.90,28.30,18.93,332.22
28749,54.22,153.02,34.04,42.90,28.20,19.42,331.80
28750,54.05,153.29,33.92,42.90,28.03,19.34,331.54
28751,54.26,152.80,33.85,42.90,27.90,19.31,331.03
28752,54.35,152.12,33.92,42.90,27.90,18.96,330.15
28753,54.39,151.94,33.94,42.80,27.28,18.88,329.24
28754,54.98,152.11,33.67,42.80,27.55,18.70,329.80
28755,55.27,152.17,33.85,42.80,27.69,19.06,330.85
28756,55.61,152.21,33.32,42.80,27.88,19.36,331.18
28757,55.36,152.06,33.22,42.70,27.79,19.27,330.40
28758,55.31,152.26,32.76,42.50,27.90,19.17,329.91
28759,55.61,152.00,33.41,42.50,27.54,19.33,330.38
28760,55.82,152.18,33.39,42.50,27.61,18.69,330.19
28761,56.03,152.12,32.98,42.50,27.63,18.75,330.01
28762,55.90,152.10,33.29,42.40,27.73,18.85,330.26
28763,56.11,152.39,33.36,42.30,27.09,18.99,330.24
28764,55.86,152.20,32.89,42.30,26.69,18.85,328.79
28765,55.40,151.79,33.22,42.30,27.07,19.18,328.96
28766,55.44,151.82,33.39,42.30,26.79,19.16,328.91
28767,55.02,151.69,33.12,42.40,26.80,18.37,327.40
28768,55.15,151.46,33.01,42.30,26.77,18.86,327.55
28769,54.77,151.22,32.96,42.30,26.27,19.00,326.52
28770,55.23,151.23,32.82,42.50,26.17,18.61,326.56
28771,55.10,151.54,33.19,42.40,26.05,18.73,327.01
28772,54.94,151.73,33.42,42.40,25.85,18.78,327.13
28773,55.10,151.37,33.15,42.40,25.94,17.80,325.77
28774,55.15,151.57,33.45,42.40,26.04,18.04,326.64
28775,54.98,151.48,33.23,42.40,25.94,17.79,325.82
28776,54.98,151.78,33.34,42.20,25.67,17.65,325.61
28777,54.81,151.45,33.46,42.00,25.75,17.35,324.83
28778,54.64,150.93,33.68,42.00,25.55,16.93,323.72
28779,54.39,150.49,33.50,42.00,25.83,17.03,323.24
28780,54.35,150.13,33.81,42.00,26.15,16.71,323.15
28781,54.05,150.18,33.34,42.00,26.47,16.69,322.73
28782,54.05,150.49,33.44,42.00,26.32,16.10,322.41
28783,53.97,150.74,33.22,41.90,26.41,16.16,322.40
28784,53.68,151.25,33.52,42.00,26.54,16.20,323.19
28785,53.51,151.05,33.12,42.00,26.17,15.99,321.83
28786,53.21,151.04,33.47,41.80,26.40,15.71,321.63
28787,53.21,151.17,34.18,41.80,26.53,15.25,322.15
28788,52.92,150.93,33.90,41.90,26.26,14.90,320.81
28789,52.88,150.60,34.83,41.80,26.05,14.77,320.93
28790,52.88,151.40,35.03,41.70,25.85,15.39,322.25
28791,52.92,151.77,35.37,41.80,26.03,15.56,323.46
28792,52.71,151.68,35.38,41.80,26.01,15.28,322.86
28793,53.05,151.35,35.77,41.80,25.66,15.36,322.99
28794,52.88,151.37,35.77,42.00,25.96,14.81,322.79
28795,53.09,151.58,35.96,42.00,26.21,14.75,323.59
28796,52.92,151.71,36.30,42.00,26.25,14.84,324.02
28797,52.71,152.02,35.53,42.00,26.23,14.79,323.28
28798,52.58,151.92,35.70,42.00,26.33,14.70,323.24
28799,52.08,151.96,35.21,42.10,26.10,14.29,321.74
28800,51.87,151.82,35.48,42.10,25.63,14.59,321.49
28801,51.41,152.01,35.49,42.20,25.43,14.76,321.30
28802,51.16,151.51,35.77,42.30,25.63,14.85,321.23
28803,50.95,151.47,36.18,42.30,26.07,14.94,321.91
28804,51.03,151.32,36.00,42.30,25.85,14.96,321.46
28805,50.90,151.34,36.31,42.30,26.08,15.19,322.14
28806,50.69,151.57,36.51,42.30,26.18,14.70,321.96
28807,50.69,152.02,36.24,42.30,26.24,14.81,322.30
28808,50.53,151.85,35.63,42.30,26.17,14.33,320.81
28809,50.65,152.29,35.73,42.30,26.26,14.47,321.71
28810,50.23,152.31,35.94,42.30,26.67,14.71,322.16
28811,50.15,152.25,35.67,42.30,26.53,14.85,321.75
28812,49.94,152.44,35.64,42.30,26.08,15.30,321.71
28813,50.15,152.04,35.79,42.40,25.88,15.17,321.43
28814,50.23,151.75,35.73,42.40,25.41,15.07,320.61
28815,50.53,151.82,35.52,42.30,25.46,15.21,320.84
28816,50.40,151.91,35.61,42.30,25.25,15.08,320.55
28817,50.23,151.35,35.48,42.30,25.15,14.63,319.14
28818,50.15,151.38,34.99,42.30,25.07,15.11,318.99
28819,50.11,151.65,34.61,42.30,25.08,14.96,318.71
28820,50.02,151.41,34.58,42.30,25.28,15.02,318.61
28821,49.73,150.89,34.48,42.30,25.22,15.43,318.04
28822,49.35,150.81,34.27,42.40,25.29,15.23,317.34
28823,49.27,150.54,34.57,42.40,25.28,14.97,317.02
28824,49.43,150.71,34.75,42.30,25.38,14.95,317.53
28825,49.56,150.21,34.48,42.30,25.55,14.89,316.99
28826,49.48,150.49,34.25,42.30,25.38,15.02,316.92
28827,49.35,150.62,34.18,42.10,25.53,15.09,316.87
28828,49.48,150.45,34.05,42.10,25.87,14.91,316.86
28829,49.64,150.09,34.08,42.10,25.54,14.79,316.25
28830,49.43,150.11,34.13,42.10,25.56,15.17,316.50
28831,49.14,150.37,33.89,42.10,25.44,15.49,316.43
28832,49.27,150.18,34.34,42.10,25.20,15.96,317.05
28833,49.31,150.05,34.62,42.10,25.32,15.97,317.36
28834,49.31,149.91,34.70,42.10,25.23,16.21,317.47
28835,49.43,149.85,35.05,42.10,25.31,16.37,318.11
28836,49.31,150.07,34.58,42.00,24.95,16.20,317.10
28837,49.27,150.28,34.68,42.00,24.71,16.63,317.57
28838,49.39,149.75,34.52,42.00,24.60,16.51,316.78
28839,49.56,149.71,34.48,42.20,24.76,16.29,317.00
28840,49.69,149.92,34.62,42.20,25.07,16.32,317.82
28841,49.39,149.62,34.27,42.10,25.05,16.29,316.72
28842,49.22,149.41,34.55,42.00,25.25,16.82,317.26
28843,49.43,149.62,34.83,42.00,25.15,16.79,317.82
28844,49.22,149.83,34.41,41.90,25.12,17.11,317.59
28845,49.10,149.94,34.26,42.00,25.44,17.16,317.90
28846,49.01,149.85,34.45,41.90,25.33,17.66,318.22
28847,48.93,150.20,33.87,41.90,25.68,18.01,318.59
28848,48.93,149.89,33.77,41.90,25.41,17.10,317.01
28849,48.97,150.03,34.14,42.00,25.55,16.46,317.15
28850,48.76,150.11,33.67,42.00,25.26,16.91,316.72
28851,48.64,150.13,33.91,42.00,25.37,17.52,317.57
28852,49.06,149.89,33.09,42.00,24.78,17.21,316.02
28853,48.89,149.60,33.32,42.00,24.74,17.70,316.26
28854,48.97,149.06,33.26,41.90,24.73,17.69,315.62
28855,48.97,149.56,33.22,41.80,25.00,17.40,315.95
28856,48.93,149.43,33.52,41.90,24.74,17.52,316.04
28857,48.72,149.59,33.54,41.90,24.60,17.53,315.89
28858,49.06,149.77,33.46,41.80,24.58,17.81,316.48
28859,48.80,149.43,33.56,41.80,24.47,17.80,315.86
28860,48.64,149.36,33.51,41.90,24.31,18.09,315.80
28861,48.55,149.32,33.15,41.90,24.66,18.37,315.94
28862,48.09,150.01,32.99,41.90,24.48,18.74,316.22
28863,47.67,149.85,33.10,41.90,24.49,18.66,315.67
28864,47.33,149.91,33.08,42.00,24.38,18.80,315.50
28865,47.25,150.27,32.91,42.00,23.79,19.00,315.23
28866,47.21,149.98,33.16,41.90,23.66,18.98,314.89
28867,46.96,149.90,33.13,41.90,23.72,18.94,314.54
28868,46.75,149.52,33.16,42.00,23.63,19.09,314.15
28869,46.54,149.32,33.40,42.00,23.55,19.22,314.01
28870,46.83,149.27,33.55,42.00,23.25,18.87,313.76
28871,46.70,149.15,33.33,42.00,23.04,18.75,312.98
28872,46.87,148.93,33.36,42.00,23.45,18.61,313.23
28873,46.96,148.98,33.39,42.00,23.83,18.77,313.92
28874,46.70,148.50,33.08,42.00,23.67,18.29,312.24
28875,46.79,148.88,33.01,41.90,23.94,18.20,312.72
28876,46.79,149.07,32.76,41.80,24.02,18.10,312.54
28877,47.08,148.98,33.13,41.80,24.15,17.81,312.95
28878,46.79,149.11,32.54,41.90,24.03,17.47,311.83
28879,46.66,149.15,32.77,41.90,24.03,17.71,312.22
28880,46.70,149.02,33.30,42.10,24.17,17.49,312.79
28881,46.83,149.29,33.34,42.10,24.44,17.65,313.65
28882,46.87,148.81,33.16,42.10,24.79,17.94,313.68
28883,46.58,148.35,32.57,42.10,25.15,18.00,312.74
28884,46.54,148.70,32.67,42.10,25.21,18.34,313.55
28885,46.58,148.96,32.62,42.10,25.12,18.81,314.18
28886,46.54,148.75,32.71,42.10,24.98,18.70,313.77
28887,46.58,148.79,33.04,42.10,24.89,18.37,313.77
28888,46.41,148.58,32.66,42.20,24.64,18.53,313.01
28889,46.58,148.66,32.77,42.20,25.15,19.11,314.47
28890,46.87,149.03,32.59,42.20,25.23,19.58,315.50
28891,46.70,149.25,32.63,42.20,25.63,19.22,315.64
28892,47.17,149.02,32.90,42.20,25.93,18.99,316.20
28893,47.46,148.58,33.24,42.20,25.91,18.74,316.13
